GeneID,Symbol,Description,dirsign,BCC count,BCC proportion,SCC count,SCC proportion,Proportion_Test Rank,HG_Test Rank,StudentT Rank,Minimal Rank
100189083,TRN-GTT2-3,tRNA-Asn (anticodon GTT) 2-3,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
100532731,COMMD3-BMI1,COMMD3-BMI1 readthrough,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,712.0,712.0
23412,COMMD3,COMM domain containing 3,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,559.0,559.0
648,BMI1,"BMI1 proto-oncogene, polycomb ring finger",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1411.0,1411.0
9576,SPAG6,sperm associated antigen 6,DOWN,5.0,0.2,3.0,0.3,7130.0,5512.0,18604.0,5512.0
5305,PIP4K2A,phosphatidylinositol-5-phosphate 4-kinase type 2 alpha,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,8234.0,8234.0
219681,ARMC3,armadillo repeat containing 3,DOWN,1.0,0.04,1.0,0.1,5896.0,5972.0,19478.0,5896.0
22921,MSRB2,methionine sulfoxide reductase B2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,5431.0,5431.0
256297,PTF1A,pancreas associated transcription factor 1a,UP,1.0,0.04,0.0,0.0,6520.0,7696.0,19787.0,6520.0
105376453,C10orf67-AS1,C10orf67 antisense RNA 1,DOWN,10.0,0.4,4.0,0.4,8415.0,7259.0,22901.0,7259.0
220213,OTUD1,OTU deubiquitinase 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,11922.0,8415.0
56243,KIAA1217,KIAA1217,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,14456.0,8415.0
693188,MIR603,microRNA 603,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
57584,ARHGAP21,Rho GTPase activating protein 21,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,13728.0,8415.0
56952,PRTFDC1,phosphoribosyl transferase domain containing 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,5957.0,5957.0
79896,THNSL1,threonine synthase like 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,796.0,796.0
219670,ENKUR,"enkurin, TRPC channel interacting protein",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,12557.0,8415.0
100128811,GPR158-AS1,GPR158 antisense RNA 1,UP,1.0,0.04,0.0,0.0,6520.0,7696.0,19787.0,6520.0
57512,GPR158,G protein-coupled receptor 158,UP,24.0,0.96,9.0,0.9,6085.0,6124.0,6969.0,6085.0
53904,MYO3A,myosin IIIA,UP,17.0,0.68,6.0,0.6,7527.0,5836.0,19725.0,5836.0
2572,GAD2,glutamate decarboxylase 2,UP,4.0,0.16,1.0,0.1,7453.0,6840.0,20906.0,6840.0
54518,APBB1IP,amyloid beta precursor protein binding family B member 1 interacting protein,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,22682.0,8415.0
645528,FAM238A,family with sequence similarity 238 member A,DOWN,1.0,0.04,1.0,0.1,5896.0,5972.0,17803.0,5896.0
731789,FAM238B,family with sequence similarity 238 member B,DOWN,5.0,0.2,4.0,0.4,4405.0,3377.0,13809.0,3377.0
105376462,SELENOOLP,"selenoprotein O like, pseudogene",DOWN,6.0,0.24,5.0,0.5,3911.0,2803.0,10301.0,2803.0
23590,PDSS1,decaprenyl diphosphate synthase subunit 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,9836.0,8415.0
10006,ABI1,abl interactor 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,11978.0,8415.0
387644,FAM238C,family with sequence similarity 238 member C,DOWN,24.0,0.96,10.0,1.0,6236.0,7696.0,16733.0,6236.0
22852,ANKRD26,ankyrin repeat domain containing 26,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,7416.0,7416.0
10730,YME1L1,YME1 like 1 ATPase,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,9306.0,8415.0
84930,MASTL,microtubule associated serine/threonine kinase like,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,12676.0,8415.0
91452,ACBD5,acyl-CoA binding domain containing 5,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,10133.0,8415.0
387646,LRRC37A6P,"leucine rich repeat containing 37 member A6, pseudogene",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,11084.0,8415.0
101060171,ODAD2P1,outer dynein arm docking complex subunit 2 pseudogene 1,UP,17.0,0.68,4.0,0.4,3533.0,2669.0,13276.0,2669.0
374308,PTCHD3,patched domain containing 3 (gene/pseudogene),UP,12.0,0.48,4.0,0.4,7565.0,5870.0,22633.0,5870.0
22931,RAB18,"RAB18, member RAS oncogene family",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,4213.0,4213.0
283078,MKX,mohawk homeobox,UP,25.0,1.0,5.0,0.5,292.0,366.0,2867.0,292.0
101929202,MKX-AS1,MKX antisense RNA 1,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
55130,ODAD2,outer dynein arm docking complex subunit 2,UP,25.0,1.0,2.0,0.2,30.0,42.0,1319.0,30.0
143098,MPP7,MAGUK p55 scaffold protein 7,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,17676.0,8415.0
106635548,SNORD130,"small nucleolar RNA, C/D box 130",DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
102465880,MIR8086,microRNA 8086,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
105376466,MPP7-DT,MPP7 divergent transcript,DOWN,5.0,0.2,2.0,0.2,8415.0,7513.0,22128.0,7513.0
220906,WAC-AS1,WAC antisense RNA 1 (head to head),DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,12684.0,8415.0
51322,WAC,WW domain containing adaptor with coiled-coil,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1889.0,1889.0
25805,BAMBI,BMP and activin membrane bound inhibitor,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,20980.0,8415.0
84569,LYZL1,lysozyme like 1,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
102724316,SVIL-AS1,SVIL antisense RNA 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,19083.0,8415.0
6840,SVIL,supervillin,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,21998.0,8415.0
693189,MIR604,microRNA 604,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
100126327,MIR938,microRNA 938,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
57608,JCAD,junctional cadherin 5 associated,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,3811.0,3811.0
55149,MTPAP,mitochondrial poly(A) polymerase,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,8941.0,8415.0
729668,GOLGA2P6,GOLGA2 pseudogene 6,UP,24.0,0.96,7.0,0.7,1902.0,1854.0,8568.0,1854.0
102466227,MIR7162,microRNA 7162,UP,5.0,0.2,0.0,0.0,3533.0,2930.0,15842.0,2930.0
1326,MAP3K8,mitogen-activated protein kinase kinase kinase 8,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,13602.0,8415.0
119180,LYZL2,lysozyme like 2,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
645954,SVIL2P,"supervillin family member 2, pseudogene",UP,21.0,0.84,5.0,0.5,2038.0,1740.0,13669.0,1740.0
220929,ZNF438,zinc finger protein 438,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,6040.0,6040.0
220930,ZEB1-AS1,ZEB1 antisense RNA 1,UP,25.0,1.0,9.0,0.9,2891.0,4101.0,6557.0,2891.0
6935,ZEB1,zinc finger E-box binding homeobox 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,2829.0,2829.0
101929951,MACORIS,macrophage enriched lincRNA repressor of IFN-gamma signaling,UP,17.0,0.68,0.0,0.0,402.0,269.0,8761.0,269.0
94134,ARHGAP12,Rho GTPase activating protein 12,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1180.0,1180.0
3799,KIF5B,kinesin family member 5B,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,18757.0,8415.0
80314,EPC1,enhancer of polycomb homolog 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,504.0,504.0
102031319,EPC1-AS1,EPC1 antisense RNA 1,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
79741,CCDC7,coiled-coil domain containing 7,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,5261.0,5261.0
3688,ITGB1,integrin subunit beta 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,21190.0,8415.0
106633814,SNORA86,"small nucleolar RNA, H/ACA box 86",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,14663.0,8415.0
101929475,ITGB1-DT,ITGB1 divergent transcript,UP,25.0,1.0,9.0,0.9,2891.0,4101.0,16891.0,2891.0
101929447,IATPR,ITGB1 adjacent tumor promoting lncRNA,DOWN,2.0,0.08,3.0,0.3,2628.0,2733.0,16165.0,2628.0
8829,NRP1,neuropilin 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,4178.0,4178.0
56288,PARD3,par-3 family cell polarity regulator,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,4980.0,4980.0
100505601,PARD3-DT,PARD3 divergent transcript,UP,15.0,0.6,2.0,0.2,1982.0,1544.0,12760.0,1544.0
8453,CUL2,cullin 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,12726.0,8415.0
100500890,MIR3611,microRNA 3611,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
1390,CREM,cAMP responsive element modulator,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,12216.0,8415.0
219771,CCNY,cyclin Y,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,2653.0,2653.0
219770,GJD4,gap junction protein delta 4,UP,15.0,0.6,0.0,0.0,684.0,452.0,9544.0,452.0
8325,FZD8,frizzled class receptor 8,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,352.0,352.0
100616500,MIR4683,microRNA 4683,UP,25.0,1.0,3.0,0.3,77.0,109.0,3559.0,77.0
102578074,PCAT5,prostate cancer associated transcript 5,UP,20.0,0.8,1.0,0.1,275.0,254.0,7017.0,254.0
91074,ANKRD30A,ankyrin repeat domain 30A,UP,5.0,0.2,0.0,0.0,3533.0,2930.0,15903.0,2930.0
100288485,MTRNR2L7,MT-RNR2 like 7 (pseudogene),DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
57209,ZNF248,zinc finger protein 248,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1531.0,1531.0
100419868,ZNF33BP1,zinc finger protein 33B pseudogene 1,UP,12.0,0.48,0.0,0.0,1162.0,847.0,11029.0,847.0
219749,ZNF25,zinc finger protein 25,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,685.0,685.0
105376499,ZNF25-DT,ZNF25 divergent transcript,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
7581,ZNF33A,zinc finger protein 33A,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1830.0,1830.0
7587,ZNF37A,zinc finger protein 37A,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,2635.0,2635.0
100129055,CCNYL4,cyclin Y like 4 (pseudogene),UP,6.0,0.24,1.0,0.1,5109.0,5020.0,17045.0,5020.0
158160,HSD17B7P2,hydroxysteroid 17-beta dehydrogenase 7 pseudogene 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,3153.0,3153.0
285961,SEPTIN7P9,septin 7 pseudogene 9,UP,22.0,0.88,5.0,0.5,1340.0,1429.0,12013.0,1340.0
399746,ACTR3BP5,ACTR3B pseudogene 5,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
414194,CCNYL2,cyclin Y like 2 (pseudogene),DOWN,10.0,0.4,4.0,0.4,8415.0,7259.0,22618.0,7259.0
100129482,ZNF37BP,"zinc finger protein 37B, pseudogene",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1305.0,1305.0
7582,ZNF33B,zinc finger protein 33B,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,4555.0,4555.0
9790,BMS1,BMS1 ribosome biogenesis factor,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,9348.0,8415.0
100847014,MIR5100,microRNA 5100,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
5979,RET,ret proto-oncogene,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,9536.0,8415.0
55454,CSGALNACT2,chondroitin sulfate N-acetylgalactosaminyltransferase 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,4103.0,4103.0
221002,RASGEF1A,RasGEF domain family member 1A,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,22485.0,8415.0
53828,FXYD4,FXYD domain containing ion transport regulator 4,DOWN,0.0,0.0,2.0,0.2,1448.0,2037.0,12288.0,1448.0
3185,HNRNPF,heterogeneous nuclear ribonucleoprotein F,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,6494.0,6494.0
109616985,SNORD3J,"small nucleolar RNA, C/D box 3J",DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
642819,ZNF487,zinc finger protein 487,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,9714.0,8415.0
8187,ZNF239,zinc finger protein 239,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1171.0,1171.0
220992,ZNF485,zinc finger protein 485,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,7288.0,7288.0
414201,ZNF32-AS3,ZNF32 antisense RNA 3,UP,2.0,0.08,0.0,0.0,5213.0,6275.0,18265.0,5213.0
7580,ZNF32,zinc finger protein 32,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1363.0,1363.0
414197,ZNF32-AS1,ZNF32 antisense RNA 1,UP,25.0,1.0,8.0,0.8,1508.0,2037.0,1994.0,1508.0
414208,ZNF32-AS2,ZNF32 antisense RNA 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1289.0,1289.0
10151,HNRNPA3P1,heterogeneous nuclear ribonucleoprotein A3 pseudogene 1,UP,24.0,0.96,8.0,0.8,3793.0,3177.0,8191.0,3177.0
6387,CXCL12,C-X-C motif chemokine ligand 12,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,2889.0,2889.0
220980,TMEM72-AS1,TMEM72 antisense RNA 1,UP,23.0,0.92,1.0,0.1,66.0,72.0,4255.0,66.0
643236,TMEM72,transmembrane protein 72,UP,11.0,0.44,1.0,0.1,2216.0,1823.0,14552.0,1823.0
83937,RASSF4,Ras association domain family member 4,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,13450.0,8415.0
11067,DEPP1,DEPP autophagy regulator 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,6929.0,6929.0
220979,ZNF22-AS1,ZNF22 antisense RNA 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,9495.0,8415.0
7570,ZNF22,zinc finger protein 22,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,618.0,618.0
100133308,RSU1P2,Ras suppressor protein 1 pseudogene 2,UP,7.0,0.28,0.0,0.0,2299.0,1963.0,14805.0,1963.0
338579,ANKRD30BP3,ankyrin repeat domain 30B pseudogene 3,UP,8.0,0.32,2.0,0.2,5755.0,5414.0,19589.0,5414.0
100422988,MIR3156-1,microRNA 3156-1,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
79290,OR13A1,olfactory receptor family 13 subfamily A member 1,UP,11.0,0.44,2.0,0.2,4180.0,3039.0,14321.0,3039.0
240,ALOX5,arachidonate 5-lipoxygenase,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,20375.0,8415.0
220972,MARCHF8,membrane associated ring-CH-type finger 8,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,2718.0,2718.0
93550,ZFAND4,zinc finger AN1-type containing 4,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,3239.0,3239.0
653234,AGAP10P,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 10, pseudogene",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,6237.0,6237.0
253725,WASHC2C,WASH complex subunit 2C,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,2072.0,2072.0
643479,FAM25EP,family with sequence similarity 25 member E,UP,4.0,0.16,1.0,0.1,7453.0,6840.0,22510.0,6840.0
119016,AGAP4,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 4",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1407.0,1407.0
114004351,PARGP1-AGAP4,PARGP1-AGAP4 readthrough,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1848.0,1848.0
728407,PARGP1,poly(ADP-ribose) glycohydrolase pseudogene 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,6440.0,6440.0
100287932,TIMM23,translocase of inner mitochondrial membrane 23,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,14046.0,8415.0
109616974,SNORA74C-1,"small nucleolar RNA, H/ACA box 74C-1",DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
8031,NCOA4,nuclear receptor coactivator 4,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,10893.0,8415.0
4477,MSMB,microseminoprotein beta,UP,22.0,0.88,7.0,0.7,4269.0,3462.0,13508.0,3462.0
653268,AGAP7P,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 7, pseudogene",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,9338.0,8415.0
100996567,ANTXRLP1,ANTXR like pseudogene 1,UP,9.0,0.36,2.0,0.2,5213.0,4736.0,18134.0,4736.0
195977,ANTXRL,ANTXR like,UP,1.0,0.04,0.0,0.0,6520.0,7696.0,19787.0,6520.0
100132929,FAM25BP,protein FAM25,DOWN,23.0,0.92,10.0,1.0,5510.0,6275.0,20665.0,5510.0
728113,ANXA8L1,annexin A8 like 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,8286.0,8286.0
728643,HNRNPA1P33,heterogeneous nuclear ribonucleoprotein A1 pseudogene 33,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,20788.0,8415.0
5540,NPY4R,neuropeptide Y receptor Y4,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,10317.0,8415.0
9721,GPRIN2,G protein regulated inducer of neurite outgrowth 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,22650.0,8415.0
83849,SYT15,synaptotagmin 15,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,12732.0,8415.0
101927699,SYT15-AS1,SYT15 antisense RNA 1,UP,25.0,1.0,9.0,0.9,2891.0,4101.0,17727.0,2891.0
414241,SHLD2P1,shieldin complex subunit 2 pseudogene 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,5490.0,5490.0
102724643,FAM245B,family with sequence similarity 245 member B,UP,20.0,0.8,0.0,0.0,136.0,97.0,6241.0,97.0
414212,GLUD1P2,glutamate dehydrogenase 1 pseudogene 2,UP,23.0,0.92,5.0,0.5,1077.0,995.0,6804.0,995.0
399761,BMS1P1,BMS1 pseudogene 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,10384.0,8415.0
728798,FRMPD2B,"FERM and PDZ domain containing 2B, pseudogene",UP,2.0,0.08,0.0,0.0,5213.0,6275.0,18422.0,5213.0
26095,PTPN20,protein tyrosine phosphatase non-receptor type 20,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,12271.0,8415.0
2662,GDF10,growth differentiation factor 10,UP,25.0,1.0,9.0,0.9,2891.0,4101.0,4955.0,2891.0
2658,GDF2,growth differentiation factor 2,UP,1.0,0.04,0.0,0.0,6520.0,7696.0,19787.0,6520.0
5949,RBP3,retinol binding protein 3,UP,13.0,0.52,1.0,0.1,1768.0,1408.0,12246.0,1408.0
118738,ZNF488,zinc finger protein 488,UP,25.0,1.0,9.0,0.9,2891.0,4101.0,8360.0,2891.0
653145,ANXA8,annexin A8,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,8270.0,8270.0
100133093,FAM25G,family with sequence similarity 25 member G,DOWN,23.0,0.92,10.0,1.0,5510.0,6275.0,22558.0,5510.0
113939912,BMS1P2-AGAP9,BMS1P2-AGAP9 readthrough,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,6834.0,6834.0
642517,AGAP9,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 9",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,5651.0,5651.0
642826,BMS1P2,BMS1 pseudogene 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,11292.0,8415.0
1517,CTSLP2,cathepsin L pseudogene 2,UP,14.0,0.56,0.0,0.0,758.0,536.0,9957.0,536.0
439965,SHLD2P3,shieldin complex subunit 2 pseudogene 3,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,7762.0,7762.0
102724488,SYT15B,synaptotagmin 15B,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,9633.0,8415.0
100996758,NPY4R2,neuropeptide Y receptor Y4-2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,11304.0,8415.0
644054,FAM25C,family with sequence similarity 25 member C,DOWN,23.0,0.92,10.0,1.0,5510.0,6275.0,20992.0,5510.0
414224,AGAP12P,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 12, pseudogene",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,10639.0,8415.0
143162,FRMPD2,FERM and PDZ domain containing 2,UP,5.0,0.2,1.0,0.1,5797.0,5607.0,22621.0,5607.0
5599,MAPK8,mitogen-activated protein kinase 8,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,2575.0,2575.0
58504,ARHGAP22,Rho GTPase activating protein 22,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,15453.0,8415.0
100689073,ARHGAP22-IT1,ARHGAP22 intronic transcript 1,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
57705,WDFY4,WDFY family member 4,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,13074.0,8415.0
474354,LRRC18,leucine rich repeat containing 18,UP,17.0,0.68,1.0,0.1,733.0,557.0,8616.0,557.0
100422895,MIR4294,microRNA 4294,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
196740,VSTM4,V-set and transmembrane domain containing 4,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,833.0,833.0
100506733,FAM170B-AS1,FAM170B antisense RNA 1,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
170370,FAM170B,family with sequence similarity 170 member B,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
170371,TMEM273,transmembrane protein 273,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,7583.0,7583.0
100506769,C10orf71-AS1,C10orf71 antisense RNA 1,UP,6.0,0.24,0.0,0.0,2514.0,2499.0,15179.0,2499.0
644168,DRGX,dorsal root ganglia homeobox,UP,20.0,0.8,4.0,0.4,1448.0,1529.0,10818.0,1448.0
2074,ERCC6,"ERCC excision repair 6, chromatin remodeling factor",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,12913.0,8415.0
267004,PGBD3,piggyBac transposable element derived 3,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,6058.0,6058.0
1103,CHAT,choline O-acetyltransferase,UP,17.0,0.68,0.0,0.0,402.0,269.0,7953.0,269.0
6572,SLC18A3,solute carrier family 18 member A3,UP,15.0,0.6,5.0,0.5,7289.0,5561.0,15725.0,5561.0
55753,OGDHL,oxoglutarate dehydrogenase L,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,7112.0,7112.0
8505,PARG,poly(ADP-ribose) glycohydrolase,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,12987.0,8415.0
100652748,TIMM23B,translocase of inner mitochondrial membrane 23 homolog B,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,11837.0,8415.0
113218477,TIMM23B-AGAP6,TIMM23B-AGAP6 readthrough (NMD candidate),DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,8337.0,8337.0
109617009,SNORA74C-2,"small nucleolar RNA, H/ACA box 74C-2",UP,1.0,0.04,0.0,0.0,6520.0,7696.0,19787.0,6520.0
414189,AGAP6,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 6",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,4793.0,4793.0
100421577,FAM21EP,"family with sequence similarity 21, member A pseudogene",UP,25.0,1.0,6.0,0.6,486.0,743.0,8983.0,486.0
387680,WASHC2A,WASH complex subunit 2A,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,4687.0,4687.0
56624,ASAH2,N-acylsphingosine amidohydrolase 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,19149.0,8415.0
259230,SGMS1,sphingomyelin synthase 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,16803.0,8415.0
104355295,SGMS1-AS1,SGMS1 antisense RNA 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,12651.0,8415.0
653308,ASAH2B,N-acylsphingosine amidohydrolase 2B,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,12485.0,8415.0
29974,A1CF,APOBEC1 complementation factor,UP,10.0,0.4,3.0,0.3,7246.0,5685.0,17896.0,5685.0
5592,PRKG1,protein kinase cGMP-dependent 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,5275.0,5275.0
693190,MIR605,microRNA 605,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
23283,CSTF2T,cleavage stimulation factor subunit 2 tau variant,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,3585.0,3585.0
100506939,PRKG1-AS1,PRKG1 antisense RNA 1,UP,24.0,0.96,6.0,0.6,1117.0,1141.0,8282.0,1117.0
22943,DKK1,dickkopf WNT signaling pathway inhibitor 1,DOWN,14.0,0.56,10.0,1.0,1311.0,963.0,7731.0,963.0
101928687,LNCAROD,lncRNA activating regulator of DKK1,DOWN,7.0,0.28,7.0,0.7,1809.0,1489.0,11807.0,1489.0
4153,MBL2,mannose binding lectin 2,DOWN,0.0,0.0,1.0,0.1,2655.0,3895.0,14885.0,2655.0
65217,PCDH15,protocadherin related 15,UP,17.0,0.68,6.0,0.6,7527.0,5836.0,16547.0,5836.0
100302192,MIR548F1,microRNA 548f-1,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
100463289,MTRNR2L5,MT-RNR2 like 5 (pseudogene),DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
11130,ZWINT,ZW10 interacting kinetochore protein,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,10200.0,8415.0
100500834,MIR3924,microRNA 3924,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
253430,IPMK,inositol polyphosphate multikinase,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,16959.0,8415.0
55847,CISD1,CDGSH iron sulfur domain 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,16206.0,8415.0
7321,UBE2D1,ubiquitin conjugating enzyme E2 D1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1368.0,1368.0
